Student Alumni Union,Clubspace,Conference Room,0,0,,43.0838859,77.6767287
Student Alumni Union,Fireside Lounge,Other,100,0,,43.0838859,77.6767287
Student Alumni Union,Gameroom,Other,0,0,,43.0838859,77.6767287
Student Alumni Union,Info Desk,Other,0,0,,43.0838859,77.6767287
Student Alumni Union,Ingle Auditorium,NOS Auditorium,150,0,,43.0838859,77.6767287
Student Alumni Union,Northstar Center,Other,0,0,,43.0838859,77.6767287
Student Alumni Union,OCASA Office,Office,0,0,,43.0838859,77.6767287
Student Alumni Union,RITZ Sportszone,Other,0,0,,43.0838859,77.6767287
Student Alumni Union,Union Lobby,Other,0,0,,43.0838859,77.6767287
Wallace Library,!1405 - Technology Zone,Lab,,1,,43.083714,77.676359
Wallace Library,!1630 - Circulation Desk,Other,0,1,,43.083714,77.676359
Wallace Library,!2430 - VIA,Tier II Lab,0,1,,43.083714,77.676359
Wallace Library,!3650 - Bib Lab,Tier II Lab,0,4,,43.083714,77.676359
Wallace Library,1410 - Ladies Room,Bathroom,,0,,43.083714,77.676359
Wallace Library,1415,Internal Office,,0,,43.083714,77.676359
Wallace Library,1420,Office,1,0,,43.083714,77.676359
Wallace Library,1422,Office,1,0,,43.083714,77.676359
Wallace Library,1424,Office,1,0,,43.083714,77.676359
Wallace Library,1426,Office,1,0,,43.083714,77.676359
Wallace Library,1428,Office,1,0,,43.083714,77.676359
Wallace Library,1430,Office,1,0,,43.083714,77.676359
Wallace Library,1440,Office,1,0,,43.083714,77.676359
Wallace Library,1445,Office,1,0,,43.083714,77.676359
Wallace Library,1450,Office,1,0,,43.083714,77.676359
Wallace Library,1455,Office,1,0,,43.083714,77.676359
Wallace Library,1456,Internal Office,,0,,43.083714,77.676359
Wallace Library,1460,Internal Office,,0,,43.083714,77.676359
Wallace Library,1470,Conference Room,0,0,,43.083714,77.676359
Wallace Library,1471,Internal Office,,0,,43.083714,77.676359
Wallace Library,1472,Internal Office,,0,,43.083714,77.676359
Wallace Library,1480,Internal Office,,0,,43.083714,77.676359
Wallace Library,1484,Office,1,0,,43.083714,77.676359
Wallace Library,1486,Office,1,0,,43.083714,77.676359
Wallace Library,1490,Office,1,0,,43.083714,77.676359
